  0.107695E-04  0.197746E+08  0.197746E+08  0.263515E+08  0.263515E+08  0.000000E+00  0.197746E+08
  0.109871E-04  0.197746E+08  0.197746E+08  0.263509E+08  0.263509E+08  0.000000E+00  0.197746E+08
  0.112090E-04  0.197746E+08  0.197746E+08  0.263503E+08  0.263502E+08  0.000000E+00  0.197746E+08
  0.114355E-04  0.197746E+08  0.197746E+08  0.263496E+08  0.263496E+08  0.000000E+00  0.197746E+08
  0.116665E-04  0.197746E+08  0.197746E+08  0.263489E+08  0.263489E+08  0.000000E+00  0.197746E+08
  0.119021E-04  0.197746E+08  0.197746E+08  0.263482E+08  0.263482E+08  0.000000E+00  0.197746E+08
  0.121426E-04  0.197746E+08  0.197746E+08  0.263475E+08  0.263475E+08  0.000000E+00  0.197746E+08
  0.123879E-04  0.197746E+08  0.197746E+08  0.263467E+08  0.263467E+08  0.000000E+00  0.197746E+08
  0.126381E-04  0.197746E+08  0.197746E+08  0.263459E+08  0.263459E+08  0.000000E+00  0.197746E+08
  0.128934E-04  0.197746E+08  0.197746E+08  0.263451E+08  0.263451E+08  0.000000E+00  0.197746E+08
  0.131539E-04  0.197746E+08  0.197746E+08  0.263443E+08  0.263442E+08  0.000000E+00  0.197746E+08
  0.134196E-04  0.197746E+08  0.197746E+08  0.263434E+08  0.263433E+08  0.000000E+00  0.197746E+08
  0.136907E-04  0.197746E+08  0.197746E+08  0.263424E+08  0.263424E+08  0.000000E+00  0.197746E+08
  0.139673E-04  0.197746E+08  0.197746E+08  0.263415E+08  0.263414E+08  0.000000E+00  0.197746E+08
  0.142495E-04  0.197746E+08  0.197746E+08  0.263405E+08  0.263404E+08  0.000000E+00  0.197746E+08
  0.145373E-04  0.197746E+08  0.197746E+08  0.263394E+08  0.263394E+08  0.000000E+00  0.197746E+08
  0.148310E-04  0.197746E+08  0.197746E+08  0.263383E+08  0.263383E+08  0.000000E+00  0.197746E+08
  0.151306E-04  0.197746E+08  0.197746E+08  0.263372E+08  0.263371E+08  0.000000E+00  0.197746E+08
  0.154363E-04  0.197746E+08  0.197746E+08  0.263360E+08  0.263359E+08  0.000000E+00  0.197746E+08
  0.157481E-04  0.197746E+08  0.197746E+08  0.263348E+08  0.263347E+08  0.000000E+00  0.197746E+08
  0.160662E-04  0.197746E+08  0.197746E+08  0.263335E+08  0.263334E+08  0.000000E+00  0.197746E+08
  0.163908E-04  0.197746E+08  0.197746E+08  0.263321E+08  0.263321E+08  0.000000E+00  0.197746E+08
  0.167219E-04  0.197746E+08  0.197746E+08  0.263308E+08  0.263307E+08  0.000000E+00  0.197746E+08
  0.170597E-04  0.197746E+08  0.197746E+08  0.263293E+08  0.263293E+08  0.000000E+00  0.197746E+08
  0.174043E-04  0.197746E+08  0.197746E+08  0.263278E+08  0.263278E+08  0.000000E+00  0.197746E+08
  0.177559E-04  0.197746E+08  0.197746E+08  0.263262E+08  0.263262E+08  0.000000E+00  0.197746E+08
  0.181146E-04  0.197746E+08  0.197746E+08  0.263246E+08  0.263246E+08  0.000000E+00  0.197746E+08
  0.184806E-04  0.197745E+08  0.197745E+08  0.263229E+08  0.263229E+08  0.000000E+00  0.197745E+08
  0.188539E-04  0.197745E+08  0.197745E+08  0.263212E+08  0.263211E+08  0.000000E+00  0.197745E+08
  0.192348E-04  0.197745E+08  0.197745E+08  0.263193E+08  0.263193E+08  0.000000E+00  0.197745E+08
  0.196233E-04  0.197745E+08  0.197745E+08  0.263174E+08  0.263173E+08  0.000000E+00  0.197745E+08
  0.200197E-04  0.197745E+08  0.197745E+08  0.263154E+08  0.263154E+08  0.000000E+00  0.197745E+08
  0.204242E-04  0.197745E+08  0.197745E+08  0.263134E+08  0.263133E+08  0.000000E+00  0.197745E+08
  0.208368E-04  0.197745E+08  0.197745E+08  0.263112E+08  0.263111E+08  0.000000E+00  0.197745E+08
  0.212577E-04  0.197745E+08  0.197745E+08  0.263090E+08  0.263089E+08  0.000000E+00  0.197745E+08
  0.216871E-04  0.197745E+08  0.197745E+08  0.263066E+08  0.263065E+08  0.000000E+00  0.197745E+08
  0.221252E-04  0.197745E+08  0.197745E+08  0.263042E+08  0.263041E+08  0.000000E+00  0.197745E+08
  0.225722E-04  0.197745E+08  0.197745E+08  0.263017E+08  0.263016E+08  0.000000E+00  0.197745E+08
  0.230282E-04  0.197745E+08  0.197745E+08  0.262991E+08  0.262990E+08  0.000000E+00  0.197745E+08
  0.234934E-04  0.197745E+08  0.197745E+08  0.262963E+08  0.262962E+08  0.000000E+00  0.197745E+08
  0.239680E-04  0.197745E+08  0.197745E+08  0.262935E+08  0.262934E+08  0.000000E+00  0.197745E+08
  0.244522E-04  0.197745E+08  0.197745E+08  0.262905E+08  0.262904E+08  0.000000E+00  0.197745E+08
  0.249461E-04  0.197745E+08  0.197745E+08  0.262874E+08  0.262873E+08  0.000000E+00  0.197745E+08
  0.254501E-04  0.197745E+08  0.197745E+08  0.262842E+08  0.262841E+08  0.000000E+00  0.197745E+08
  0.259642E-04  0.197745E+08  0.197745E+08  0.262809E+08  0.262807E+08  0.000000E+00  0.197745E+08
  0.264887E-04  0.197745E+08  0.197745E+08  0.262774E+08  0.262773E+08  0.000000E+00  0.197745E+08
  0.270238E-04  0.197745E+08  0.197745E+08  0.262738E+08  0.262736E+08  0.000000E+00  0.197745E+08
  0.275697E-04  0.197744E+08  0.197744E+08  0.262700E+08  0.262699E+08  0.000000E+00  0.197744E+08
  0.281267E-04  0.197744E+08  0.197744E+08  0.262661E+08  0.262660E+08  0.000000E+00  0.197744E+08
