  0.994668E-05  0.202951E+08  0.202951E+08  0.270459E+08  0.270455E+08  0.202974E+08  0.202951E+08
  0.109829E-04  0.202951E+08  0.202951E+08  0.270428E+08  0.270423E+08  0.202974E+08  0.202951E+08
  0.121270E-04  0.202951E+08  0.202951E+08  0.270390E+08  0.270384E+08  0.202974E+08  0.202951E+08
  0.133904E-04  0.202950E+08  0.202950E+08  0.270344E+08  0.270337E+08  0.202974E+08  0.202951E+08
  0.147854E-04  0.202950E+08  0.202950E+08  0.270288E+08  0.270279E+08  0.202973E+08  0.202950E+08
  0.163257E-04  0.202950E+08  0.202950E+08  0.270219E+08  0.270208E+08  0.202973E+08  0.202950E+08
  0.180264E-04  0.202950E+08  0.202950E+08  0.270136E+08  0.270122E+08  0.202973E+08  0.202950E+08
  0.199043E-04  0.202950E+08  0.202950E+08  0.270034E+08  0.270017E+08  0.202972E+08  0.202950E+08
  0.219779E-04  0.202950E+08  0.202950E+08  0.269910E+08  0.269889E+08  0.202972E+08  0.202950E+08
  0.242675E-04  0.202949E+08  0.202949E+08  0.269758E+08  0.269733E+08  0.202971E+08  0.202949E+08
  0.267956E-04  0.202949E+08  0.202949E+08  0.269574E+08  0.269543E+08  0.202970E+08  0.202949E+08
  0.295871E-04  0.202949E+08  0.202948E+08  0.269349E+08  0.269311E+08  0.202969E+08  0.202949E+08
  0.326693E-04  0.202948E+08  0.202948E+08  0.269075E+08  0.269029E+08  0.202967E+08  0.202948E+08
  0.360727E-04  0.202947E+08  0.202947E+08  0.268741E+08  0.268686E+08  0.202966E+08  0.202947E+08
  0.398307E-04  0.202947E+08  0.202946E+08  0.268335E+08  0.268268E+08  0.202964E+08  0.202947E+08
  0.439801E-04  0.202946E+08  0.202945E+08  0.267841E+08  0.267759E+08  0.202961E+08  0.202946E+08
  0.485618E-04  0.202944E+08  0.202944E+08  0.267239E+08  0.267139E+08  0.202958E+08  0.202944E+08
  0.536208E-04  0.202943E+08  0.202943E+08  0.266508E+08  0.266385E+08  0.202955E+08  0.202943E+08
  0.592068E-04  0.202941E+08  0.202941E+08  0.265618E+08  0.265469E+08  0.202950E+08  0.202941E+08
  0.653748E-04  0.202939E+08  0.202939E+08  0.264537E+08  0.264356E+08  0.202945E+08  0.202939E+08
  0.721853E-04  0.202936E+08  0.202936E+08  0.263224E+08  0.263005E+08  0.202938E+08  0.202936E+08
  0.797053E-04  0.202933E+08  0.202933E+08  0.261632E+08  0.261366E+08  0.202930E+08  0.202933E+08
  0.880087E-04  0.202929E+08  0.202929E+08  0.259702E+08  0.259380E+08  0.202921E+08  0.202929E+08
  0.971772E-04  0.202925E+08  0.202924E+08  0.257368E+08  0.256978E+08  0.202909E+08  0.202924E+08
  0.107301E-03  0.202919E+08  0.202918E+08  0.254547E+08  0.254076E+08  0.202894E+08  0.202919E+08
  0.118479E-03  0.202912E+08  0.202911E+08  0.251147E+08  0.250579E+08  0.202877E+08  0.202912E+08
  0.130822E-03  0.202903E+08  0.202902E+08  0.247058E+08  0.246375E+08  0.202855E+08  0.202903E+08
  0.144450E-03  0.202893E+08  0.202892E+08  0.242155E+08  0.241336E+08  0.202829E+08  0.202892E+08
  0.159499E-03  0.202880E+08  0.202879E+08  0.236299E+08  0.235319E+08  0.202798E+08  0.202880E+08
  0.176115E-03  0.202865E+08  0.202863E+08  0.229336E+08  0.228170E+08  0.202759E+08  0.202864E+08
  0.194462E-03  0.202846E+08  0.202844E+08  0.221102E+08  0.219722E+08  0.202712E+08  0.202845E+08
  0.214720E-03  0.202824E+08  0.202821E+08  0.211432E+08  0.209810E+08  0.202654E+08  0.202822E+08
  0.237089E-03  0.202796E+08  0.202793E+08  0.200173E+08  0.198280E+08  0.202585E+08  0.202795E+08
  0.261788E-03  0.202763E+08  0.202759E+08  0.187197E+08  0.185013E+08  0.202500E+08  0.202761E+08
  0.289060E-03  0.202723E+08  0.202718E+08  0.172437E+08  0.169947E+08  0.202398E+08  0.202721E+08
  0.319173E-03  0.202674E+08  0.202668E+08  0.155912E+08  0.153118E+08  0.202273E+08  0.202671E+08
  0.352424E-03  0.202616E+08  0.202608E+08  0.137779E+08  0.134704E+08  0.202122E+08  0.202612E+08
  0.389138E-03  0.202546E+08  0.202536E+08  0.118374E+08  0.115071E+08  0.201940E+08  0.202541E+08
  0.429677E-03  0.202461E+08  0.202450E+08  0.982534E+07  0.948166E+07  0.201719E+08  0.202456E+08
  0.474439E-03  0.202360E+08  0.202347E+08  0.782176E+07  0.747822E+07  0.201454E+08  0.202353E+08
  0.523865E-03  0.202239E+08  0.202224E+08  0.592788E+07  0.560219E+07  0.201133E+08  0.202232E+08
  0.578439E-03  0.202096E+08  0.202078E+08  0.425586E+07  0.396843E+07  0.200749E+08  0.202087E+08
  0.638699E-03  0.201926E+08  0.201906E+08  0.290843E+07  0.267926E+07  0.200288E+08  0.201915E+08
  0.705236E-03  0.201726E+08  0.201702E+08  0.194951E+07  0.179334E+07  0.199737E+08  0.201712E+08
  0.778705E-03  0.201490E+08  0.201464E+08  0.137340E+07  0.129397E+07  0.199080E+08  0.201474E+08
  0.859828E-03  0.201215E+08  0.201185E+08  0.108900E+07  0.107466E+07  0.198301E+08  0.201196E+08
  0.949402E-03  0.200893E+08  0.200861E+08  0.940817E+06  0.965087E+06  0.197379E+08  0.200871E+08
  0.104831E-02  0.200520E+08  0.200484E+08  0.777914E+06  0.807782E+06  0.196293E+08  0.200494E+08
